CROP,LATITUDE,LONGITUDE,YEAR,YIELD,GSL,CWD_fall,CWD_spring,CWD_summer,WW_fall,WW_spring,WW_summer,CDD_fall,CDD_spring,CDD_summer,CSDI_fall,CSDI_spring,CSDI_summer,WSDI_fall,WSDI_spring,WSDI_summer,CFD_fall,CFD_spring,CFD_summer,CSU_fall,CSU_spring,CSU_summer,T_PH_H2O,S_PH_H2O,AWC_CLASS
oats,46.25,-62.25,2010,69.0,211.0,8.0,6.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,1.0,0.0,5.0,4.5,4.8,3.0
soybeans,46.25,-62.25,2010,34.0,211.0,8.0,6.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,1.0,0.0,5.0,4.5,4.8,3.0
spring_wheat,46.25,-62.25,2010,39.0,211.0,8.0,6.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,1.0,0.0,5.0,4.5,4.8,3.0
winter_wheat,46.25,-62.25,2010,45.0,211.0,8.0,6.0,5.0,1.0,6.0,2.0,12.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,1.0,0.0,5.0,4.5,4.8,3.0
barley,46.25,-63.25,1987,59.1,193.0,5.0,8.0,4.0,5.0,6.0,1.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,23.0,0.0,0.0,0.0,8.0,4.5,4.8,3.0
oats,46.25,-63.25,1987,62.1,193.0,5.0,8.0,4.0,5.0,6.0,1.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,23.0,0.0,0.0,0.0,8.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,1987,52.2,193.0,5.0,8.0,4.0,5.0,6.0,1.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,23.0,0.0,0.0,0.0,8.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,1987,52.5,193.0,5.0,8.0,4.0,5.0,6.0,1.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,23.0,0.0,0.0,0.0,8.0,4.5,4.8,3.0
barley,46.25,-63.25,1988,55.7,199.0,5.0,8.0,4.0,10.0,5.0,1.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,1.0,3.0,10.0,4.5,4.8,3.0
oats,46.25,-63.25,1988,58.8,199.0,5.0,8.0,4.0,10.0,5.0,1.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,1.0,3.0,10.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,1988,46.1,199.0,5.0,8.0,4.0,10.0,5.0,1.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,1.0,3.0,10.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,1988,57.1,199.0,5.0,8.0,4.0,10.0,5.0,1.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,1.0,3.0,10.0,4.5,4.8,3.0
barley,46.25,-63.25,1989,68.7,203.0,5.0,4.0,9.0,11.0,5.0,1.0,8.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,0.0,0.0,1.0,3.0,4.5,4.8,3.0
oats,46.25,-63.25,1989,73.9,203.0,5.0,4.0,9.0,11.0,5.0,1.0,8.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,0.0,0.0,1.0,3.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,1989,53.7,203.0,5.0,4.0,9.0,11.0,5.0,1.0,8.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,0.0,0.0,1.0,3.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,1989,48.0,203.0,5.0,4.0,9.0,11.0,5.0,1.0,8.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,0.0,0.0,1.0,3.0,4.5,4.8,3.0
barley,46.25,-63.25,1990,50.6,204.0,4.0,6.0,12.0,8.0,2.0,1.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,2.0,0.0,3.0,4.5,4.8,3.0
oats,46.25,-63.25,1990,62.0,204.0,4.0,6.0,12.0,8.0,2.0,1.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,2.0,0.0,3.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,1990,46.4,204.0,4.0,6.0,12.0,8.0,2.0,1.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,2.0,0.0,3.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,1990,48.4,204.0,4.0,6.0,12.0,8.0,2.0,1.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,2.0,0.0,3.0,4.5,4.8,3.0
barley,46.25,-63.25,1991,54.3,201.0,9.0,6.0,11.0,7.0,4.0,0.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,6.0,4.5,4.8,3.0
fall_rye,46.25,-63.25,1991,33.9,201.0,9.0,6.0,11.0,7.0,4.0,0.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,6.0,4.5,4.8,3.0
oats,46.25,-63.25,1991,56.7,201.0,9.0,6.0,11.0,7.0,4.0,0.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,6.0,4.5,4.8,3.0
soybeans,46.25,-63.25,1991,36.6,201.0,9.0,6.0,11.0,7.0,4.0,0.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,6.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,1991,49.3,201.0,9.0,6.0,11.0,7.0,4.0,0.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,6.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,1991,52.6,201.0,9.0,6.0,11.0,7.0,4.0,0.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,6.0,4.5,4.8,3.0
barley,46.25,-63.25,1992,75.0,181.0,6.0,8.0,3.0,2.0,3.0,1.0,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,0.0,3.0,0.0,10.0,4.5,4.8,3.0
oats,46.25,-63.25,1992,82.5,181.0,6.0,8.0,3.0,2.0,3.0,1.0,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,0.0,3.0,0.0,10.0,4.5,4.8,3.0
soybeans,46.25,-63.25,1992,34.6,181.0,6.0,8.0,3.0,2.0,3.0,1.0,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,0.0,3.0,0.0,10.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,1992,67.7,181.0,6.0,8.0,3.0,2.0,3.0,1.0,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,0.0,3.0,0.0,10.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,1992,47.4,181.0,6.0,8.0,3.0,2.0,3.0,1.0,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,0.0,3.0,0.0,10.0,4.5,4.8,3.0
barley,46.25,-63.25,1993,52.0,200.0,9.0,6.0,4.0,6.0,5.0,1.0,7.0,9.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,27.0,0.0,0.0,2.0,6.0,4.5,4.8,3.0
oats,46.25,-63.25,1993,60.0,200.0,9.0,6.0,4.0,6.0,5.0,1.0,7.0,9.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,27.0,0.0,0.0,2.0,6.0,4.5,4.8,3.0
soybeans,46.25,-63.25,1993,32.0,200.0,9.0,6.0,4.0,6.0,5.0,1.0,7.0,9.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,27.0,0.0,0.0,2.0,6.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,1993,42.8,200.0,9.0,6.0,4.0,6.0,5.0,1.0,7.0,9.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,27.0,0.0,0.0,2.0,6.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,1993,38.7,200.0,9.0,6.0,4.0,6.0,5.0,1.0,7.0,9.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,27.0,0.0,0.0,2.0,6.0,4.5,4.8,3.0
barley,46.25,-63.25,1994,53.2,208.0,6.0,5.0,4.0,4.0,7.0,0.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,35.0,0.0,0.0,1.0,5.0,4.5,4.8,3.0
oats,46.25,-63.25,1994,61.5,208.0,6.0,5.0,4.0,4.0,7.0,0.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,35.0,0.0,0.0,1.0,5.0,4.5,4.8,3.0
soybeans,46.25,-63.25,1994,34.7,208.0,6.0,5.0,4.0,4.0,7.0,0.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,35.0,0.0,0.0,1.0,5.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,1994,49.6,208.0,6.0,5.0,4.0,4.0,7.0,0.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,35.0,0.0,0.0,1.0,5.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,1994,50.8,208.0,6.0,5.0,4.0,4.0,7.0,0.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,35.0,0.0,0.0,1.0,5.0,4.5,4.8,3.0
barley,46.25,-63.25,1995,53.8,203.0,13.0,14.0,6.0,8.0,3.0,0.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,1.0,0.0,8.0,4.5,4.8,3.0
oats,46.25,-63.25,1995,57.4,203.0,13.0,14.0,6.0,8.0,3.0,0.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,1.0,0.0,8.0,4.5,4.8,3.0
soybeans,46.25,-63.25,1995,25.9,203.0,13.0,14.0,6.0,8.0,3.0,0.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,1.0,0.0,8.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,1995,47.3,203.0,13.0,14.0,6.0,8.0,3.0,0.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,1.0,0.0,8.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,1995,48.4,203.0,13.0,14.0,6.0,8.0,3.0,0.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,1.0,0.0,8.0,4.5,4.8,3.0
barley,46.25,-63.25,1996,60.0,182.0,6.0,6.0,6.0,5.0,7.0,1.0,6.0,8.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,35.0,0.0,1.0,0.0,5.0,4.5,4.8,3.0
oats,46.25,-63.25,1996,75.0,182.0,6.0,6.0,6.0,5.0,7.0,1.0,6.0,8.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,35.0,0.0,1.0,0.0,5.0,4.5,4.8,3.0
soybeans,46.25,-63.25,1996,28.9,182.0,6.0,6.0,6.0,5.0,7.0,1.0,6.0,8.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,35.0,0.0,1.0,0.0,5.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,1996,50.0,182.0,6.0,6.0,6.0,5.0,7.0,1.0,6.0,8.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,35.0,0.0,1.0,0.0,5.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,1996,48.9,182.0,6.0,6.0,6.0,5.0,7.0,1.0,6.0,8.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,35.0,0.0,1.0,0.0,5.0,4.5,4.8,3.0
barley,46.25,-63.25,1997,62.0,196.0,6.0,7.0,6.0,5.0,3.0,1.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,20.0,0.0,0.0,0.0,9.0,4.5,4.8,3.0
oats,46.25,-63.25,1997,72.0,196.0,6.0,7.0,6.0,5.0,3.0,1.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,20.0,0.0,0.0,0.0,9.0,4.5,4.8,3.0
soybeans,46.25,-63.25,1997,30.0,196.0,6.0,7.0,6.0,5.0,3.0,1.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,20.0,0.0,0.0,0.0,9.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,1997,46.0,196.0,6.0,7.0,6.0,5.0,3.0,1.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,20.0,0.0,0.0,0.0,9.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,1997,49.0,196.0,6.0,7.0,6.0,5.0,3.0,1.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,20.0,0.0,0.0,0.0,9.0,4.5,4.8,3.0
barley,46.25,-63.25,1998,65.0,181.0,5.0,6.0,5.0,4.0,11.0,3.0,6.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,1.0,1.0,10.0,4.5,4.8,3.0
oats,46.25,-63.25,1998,61.0,181.0,5.0,6.0,5.0,4.0,11.0,3.0,6.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,1.0,1.0,10.0,4.5,4.8,3.0
soybeans,46.25,-63.25,1998,32.0,181.0,5.0,6.0,5.0,4.0,11.0,3.0,6.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,1.0,1.0,10.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,1998,49.0,181.0,5.0,6.0,5.0,4.0,11.0,3.0,6.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,1.0,1.0,10.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,1998,49.0,181.0,5.0,6.0,5.0,4.0,11.0,3.0,6.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,1.0,1.0,10.0,4.5,4.8,3.0
barley,46.25,-63.25,1999,51.0,194.0,5.0,5.0,4.0,6.0,5.0,0.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,0.0,0.0,0.0,7.0,4.5,4.8,3.0
oats,46.25,-63.25,1999,73.0,194.0,5.0,5.0,4.0,6.0,5.0,0.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,0.0,0.0,0.0,7.0,4.5,4.8,3.0
soybeans,46.25,-63.25,1999,40.0,194.0,5.0,5.0,4.0,6.0,5.0,0.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,0.0,0.0,0.0,7.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,1999,36.0,194.0,5.0,5.0,4.0,6.0,5.0,0.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,0.0,0.0,0.0,7.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,1999,40.0,194.0,5.0,5.0,4.0,6.0,5.0,0.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,0.0,0.0,0.0,7.0,4.5,4.8,3.0
barley,46.25,-63.25,2000,65.0,212.0,7.0,9.0,5.0,4.0,7.0,0.0,9.0,10.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,12.0,0.0,3.0,0.0,7.0,4.5,4.8,3.0
oats,46.25,-63.25,2000,75.0,212.0,7.0,9.0,5.0,4.0,7.0,0.0,9.0,10.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,12.0,0.0,3.0,0.0,7.0,4.5,4.8,3.0
soybeans,46.25,-63.25,2000,32.0,212.0,7.0,9.0,5.0,4.0,7.0,0.0,9.0,10.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,12.0,0.0,3.0,0.0,7.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,2000,55.0,212.0,7.0,9.0,5.0,4.0,7.0,0.0,9.0,10.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,12.0,0.0,3.0,0.0,7.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,2000,45.0,212.0,7.0,9.0,5.0,4.0,7.0,0.0,9.0,10.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,12.0,0.0,3.0,0.0,7.0,4.5,4.8,3.0
barley,46.25,-63.25,2001,47.0,188.0,5.0,6.0,7.0,3.0,4.0,0.0,9.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,3.0,4.5,4.8,3.0
oats,46.25,-63.25,2001,46.0,188.0,5.0,6.0,7.0,3.0,4.0,0.0,9.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,3.0,4.5,4.8,3.0
soybeans,46.25,-63.25,2001,23.0,188.0,5.0,6.0,7.0,3.0,4.0,0.0,9.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,3.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,2001,41.0,188.0,5.0,6.0,7.0,3.0,4.0,0.0,9.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,3.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,2001,43.0,188.0,5.0,6.0,7.0,3.0,4.0,0.0,9.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,3.0,4.5,4.8,3.0
barley,46.25,-63.25,2002,66.0,212.0,4.0,6.0,6.0,6.0,4.0,1.0,12.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,41.0,0.0,4.0,0.0,12.0,4.5,4.8,3.0
oats,46.25,-63.25,2002,88.0,212.0,4.0,6.0,6.0,6.0,4.0,1.0,12.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,41.0,0.0,4.0,0.0,12.0,4.5,4.8,3.0
soybeans,46.25,-63.25,2002,33.0,212.0,4.0,6.0,6.0,6.0,4.0,1.0,12.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,41.0,0.0,4.0,0.0,12.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,2002,56.0,212.0,4.0,6.0,6.0,6.0,4.0,1.0,12.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,41.0,0.0,4.0,0.0,12.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,2002,50.0,212.0,4.0,6.0,6.0,6.0,4.0,1.0,12.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,41.0,0.0,4.0,0.0,12.0,4.5,4.8,3.0
barley,46.25,-63.25,2003,52.0,208.0,7.0,5.0,4.0,12.0,1.0,1.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,2.0,4.0,9.0,4.5,4.8,3.0
oats,46.25,-63.25,2003,70.0,208.0,7.0,5.0,4.0,12.0,1.0,1.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,2.0,4.0,9.0,4.5,4.8,3.0
soybeans,46.25,-63.25,2003,34.0,208.0,7.0,5.0,4.0,12.0,1.0,1.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,2.0,4.0,9.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,2003,43.0,208.0,7.0,5.0,4.0,12.0,1.0,1.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,2.0,4.0,9.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,2003,48.0,208.0,7.0,5.0,4.0,12.0,1.0,1.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,2.0,4.0,9.0,4.5,4.8,3.0
barley,46.25,-63.25,2004,58.0,180.0,6.0,15.0,6.0,5.0,6.0,2.0,13.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,12.0,0.0,2.0,1.0,7.0,4.5,4.8,3.0
oats,46.25,-63.25,2004,70.0,180.0,6.0,15.0,6.0,5.0,6.0,2.0,13.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,12.0,0.0,2.0,1.0,7.0,4.5,4.8,3.0
soybeans,46.25,-63.25,2004,30.0,180.0,6.0,15.0,6.0,5.0,6.0,2.0,13.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,12.0,0.0,2.0,1.0,7.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,2004,41.0,180.0,6.0,15.0,6.0,5.0,6.0,2.0,13.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,12.0,0.0,2.0,1.0,7.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,2004,32.0,180.0,6.0,15.0,6.0,5.0,6.0,2.0,13.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,12.0,0.0,2.0,1.0,7.0,4.5,4.8,3.0
barley,46.25,-63.25,2005,62.0,215.0,4.0,8.0,6.0,3.0,4.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,0.0,0.0,0.0,5.0,4.5,4.8,3.0
oats,46.25,-63.25,2005,70.0,215.0,4.0,8.0,6.0,3.0,4.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,0.0,0.0,0.0,5.0,4.5,4.8,3.0
soybeans,46.25,-63.25,2005,34.0,215.0,4.0,8.0,6.0,3.0,4.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,0.0,0.0,0.0,5.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,2005,46.0,215.0,4.0,8.0,6.0,3.0,4.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,0.0,0.0,0.0,5.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,2005,44.0,215.0,4.0,8.0,6.0,3.0,4.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,0.0,0.0,0.0,5.0,4.5,4.8,3.0
barley,46.25,-63.25,2006,47.0,183.0,4.0,7.0,5.0,6.0,4.0,0.0,19.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34.0,0.0,1.0,0.0,6.0,4.5,4.8,3.0
oats,46.25,-63.25,2006,64.0,183.0,4.0,7.0,5.0,6.0,4.0,0.0,19.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34.0,0.0,1.0,0.0,6.0,4.5,4.8,3.0
soybeans,46.25,-63.25,2006,36.0,183.0,4.0,7.0,5.0,6.0,4.0,0.0,19.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34.0,0.0,1.0,0.0,6.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,2006,41.0,183.0,4.0,7.0,5.0,6.0,4.0,0.0,19.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34.0,0.0,1.0,0.0,6.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,2006,43.1,183.0,4.0,7.0,5.0,6.0,4.0,0.0,19.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34.0,0.0,1.0,0.0,6.0,4.5,4.8,3.0
barley,46.25,-63.25,2007,53.0,213.0,6.0,10.0,4.0,4.0,8.0,2.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,2.0,0.0,10.0,4.5,4.8,3.0
oats,46.25,-63.25,2007,68.0,213.0,6.0,10.0,4.0,4.0,8.0,2.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,2.0,0.0,10.0,4.5,4.8,3.0
soybeans,46.25,-63.25,2007,37.0,213.0,6.0,10.0,4.0,4.0,8.0,2.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,2.0,0.0,10.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,2007,46.0,213.0,6.0,10.0,4.0,4.0,8.0,2.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,2.0,0.0,10.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,2007,48.0,213.0,6.0,10.0,4.0,4.0,8.0,2.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,2.0,0.0,10.0,4.5,4.8,3.0
barley,46.25,-63.25,2008,49.0,213.0,8.0,4.0,7.0,11.0,4.0,2.0,10.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,1.0,5.0,4.5,4.8,3.0
oats,46.25,-63.25,2008,70.0,213.0,8.0,4.0,7.0,11.0,4.0,2.0,10.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,1.0,5.0,4.5,4.8,3.0
soybeans,46.25,-63.25,2008,35.0,213.0,8.0,4.0,7.0,11.0,4.0,2.0,10.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,1.0,5.0,4.5,4.8,3.0
spring_wheat,46.25,-63.25,2008,38.0,213.0,8.0,4.0,7.0,11.0,4.0,2.0,10.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,1.0,5.0,4.5,4.8,3.0
winter_wheat,46.25,-63.25,2008,49.0,213.0,8.0,4.0,7.0,11.0,4.0,2.0,10.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,1.0,5.0,4.5,4.8,3.0
barley,46.25,-63.25,2009,51.0,193.0,5.0,9.0,11.0,6.0,6.0,2.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,2.0,1.0,8.0,4.5,4.8,3.0
oats,46.25,-63.25,2009,58.0,193.0,5.0,9.0,11.0,6.0,6.0,2.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,2.0,1.0,8.0,4.5,4.8,3.0
